typeURI;assetId.identificator;assetId.toegekendDoor;datumOprichtingObject;geometry;isActief;isPtz;merk;naam;opstelhoogte;toestand
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;6d129ff3-53dd-4cee-8f0f-a4a421f42313-b25kZXJkZWVsI0NhbWVyYQ;AWV;2015-10-05;POINT Z (101276.7 190651 0);True;True;bosch;CAMO4361;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;6d34a0f1-9901-4d1f-a8a0-7025891d2c37-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (193881.2 200574.4 0);True;False;;CAMA0331;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;6d3aeebe-d45b-4862-b872-6973f647894f-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (154050.3 216018.7 0);True;False;;CAMA0113;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;6de734a4-3aab-4e64-b768-4368416348d8-b25kZXJkZWVsI0NhbWVyYQ;AWV;2019-06-14;POINT Z (150161.1 210642.1 0);True;False;;CAMA0961;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;6dea39c2-c9c4-4580-86fb-d1d88d5ffbc1-b25kZXJkZWVsI0NhbWVyYQ;AWV;2014-07-07;POINT Z (158903.2 217806.6 0);True;True;bosch;CAMA0687;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;857d4e0e-eae6-4060-8c05-823205ef169d-b25kZXJkZWVsI0NhbWVyYQ;AWV;2021-04-05;POINT Z (138590.8 174705.8 0);True;True;;CAMV6358;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;6e4dba31-a251-451b-acb2-cb8db09d3d71-b25kZXJkZWVsI0NhbWVyYQ;AWV;2016-09-05;POINT Z (151705.4 208231.7 0);True;True;bosch;CAMA0884;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;6eb5482c-417b-4cfa-a448-ef5512e90f59-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (154231.38 209230.88 0);True;False;;;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;944e06ff-28a7-4b73-8a27-4786c700f715-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (150600.09 178381.79 0);True;False;;;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;6e76a741-6fa6-4d5b-a275-feed7e1b3cf0-b25kZXJkZWVsI0NhbWVyYQ;AWV;2018-02-07;POINT Z (103908.1 187238.8 0);True;True;bosch;CAMO4770;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;6e7a44a2-c231-4688-ab31-95e606485a46-b25kZXJkZWVsI0NhbWVyYQ;AWV;2017-06-08;POINT Z (67588.6 214163.3 0);True;True;bosch;CAMW8611;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;6e9db195-8309-4c4d-9ca9-9b51e0ac395e-b25kZXJkZWVsI0NhbWVyYQ;AWV;;POINT Z (174110.4 174972.7 0);True;True;;CAMV6324;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;945a77c1-ca59-481b-a368-ac1dfd15a0c2-b25kZXJkZWVsI0NhbWVyYQ;AWV;2020-08-10;POINT Z (143975 218728.4 0);True;True;;CAMA1403;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;94d8255a-4a9a-4284-8387-0cb53bba02af-b25kZXJkZWVsI0NhbWVyYQ;AWV;;POINT Z (174371.7 174712.1 0);True;True;;CAMV6327;;gepland
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;9e067775-c582-46f1-b8a2-10b7ad1e29b7-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (147987.22 177929.4 0);True;False;;;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;9f2a9d2c-6e10-4816-8007-f5aeb010ab7b-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (149866.52 211111.35 0);True;False;;;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;6edeffa5-0cdf-49fa-8fd5-de42925b428a-b25kZXJkZWVsI0NhbWVyYQ;AWV;2011-01-01;POINT Z (111978.8 185420.7 0);True;True;;CAMO4023;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;6f0eea66-54c0-44a8-996e-74e27053329d-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (157750.4 171070.8 0);True;False;;CAMV6030;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;6f0f8173-1116-43b6-86cd-a1666c60534a-b25kZXJkZWVsI0NhbWVyYQ;AWV;;POINT Z (150161.1 210642.1 0);True;False;;CAMA0952;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;6f58a335-a3f0-4d79-81b0-86459932ba2d-b25kZXJkZWVsI0NhbWVyYQ;AWV;;POINT Z (62313.1 181372.5 0);True;True;;CAMWMIA10;;in-ontwerp
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;6f73152a-013d-4c70-9982-3dd08dda48a8-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (144403 161136.2 0);True;False;;CAMV6157.NET;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;6f7606ac-5cc0-4db1-ba86-1e9bfaf632df-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (148150.4 178149 0);True;True;;CAMV6105;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;6f97f2a4-2e2e-454a-9a66-4dcc6379405f-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (180043.5 205889.6 0);True;False;;CAMA0294;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;70631514-e686-4503-adcd-1876c16037ab-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (154011.8 214813.6 0);True;False;;CAMA0104;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;7067be18-a08c-4e52-be39-e68465d11708-b25kZXJkZWVsI0NhbWVyYQ;AWV;2001-01-01;POINT Z (112374.8 185102.4 0);True;True;bosch;CAMO4019;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;712b33d7-ae62-435b-8d0f-3d2a0d5efafa-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (159324.8 173231.1 0);True;True;;CAMV6160;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;7135c3be-0a1f-4a63-a631-0260b1f484a7-b25kZXJkZWVsI0NhbWVyYQ;AWV;;POINT Z (166634.6 172407.4 0);True;True;;CAMV6171;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;719118e9-1617-4f22-b9fa-b6dd90e4487c-b25kZXJkZWVsI0NhbWVyYQ;AWV;2014-12-01;POINT Z (173146 176607.9 0);True;True;;CAMV6195;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;7174cf38-8ce8-4031-8360-20f9d4873a33-b25kZXJkZWVsI0NhbWVyYQ;AWV;2020-03-22;POINT Z (156200.1 178052.2 0);True;True;;CAMV6152;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;7184fcb5-4998-462d-9ccf-3ebc4b797d23-b25kZXJkZWVsI0NhbWVyYQ;AWV;2019-01-01;POINT Z (129780.6 201900.4 0);True;True;bosch;CAMO4611;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;724e19e1-d692-44af-84a1-4737f61b7aa9-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (147663.3 177618.68 0);True;True;;;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;72083be0-f1de-4843-a0b0-2621f5d0f1e7-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (155747.9 212260.4 0);True;False;;CAMA0058;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;7204d6f6-5f1c-43e7-a859-0cd15d73f008-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (182069.65 183789.32 0);True;True;;;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;72140b59-4fa1-4865-9717-ef1f32c796ea-b25kZXJkZWVsI0NhbWVyYQ;AWV;2018-06-07;POINT Z (149326.4 178606.4 0);True;True;;CAMV6343;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;724e4da7-1264-40d5-bef2-71cbd9860671-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (189382 202658.6 0);True;False;;CAMA0319;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;732bd82e-c752-4458-86a8-1bd9a49ba604-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (154083.02 209146.42 0);True;False;;;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;72faed63-3688-4444-8951-7008672759db-b25kZXJkZWVsI0NhbWVyYQ;AWV;;POINT Z (152792.5 211311 0);True;False;;CAMA1121;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;730eb3dd-632e-4d70-8b0e-b43ca85460a9-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (171425.2 175116.1 0);True;True;;CAMV6176;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;731a3f5d-c26d-4544-b546-e4d03c42f5ae-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (161272.36 173231.38 0);True;False;;;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;73372aa5-b255-4956-b76d-19d8a1528c53-b25kZXJkZWVsI0NhbWVyYQ;AWV;;;True;True;;CAMV6387;;in-ontwerp
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;73d5a006-dd0e-4a29-b38c-9f2f4a8f5acb-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (154015.8 214468.7 0);True;False;;CAMA0101;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;73d68d38-8613-485a-a8fe-701b0bfbb14a-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (143107.83 214617.1 0);True;False;;;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;73e1948a-998d-4c49-88dc-08befbd734e1-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (155546.7 211779.1 0);True;False;;CAMA0240;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;740d3725-2c17-4efd-9d26-325f2609aac8-b25kZXJkZWVsI0NhbWVyYQ;AWV;2014-07-22;POINT Z (149729 197979 0);True;True;bosch;CAMA0441;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;7408f72d-0f65-47b2-b311-d1ae401474d0-b25kZXJkZWVsI0NhbWVyYQ;AWV;;POINT Z (158228.2 217494.1 0);True;False;;CAMA0382;;in-ontwerp
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;742185b1-7fe8-420b-9712-1a93e4d44435-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (155735 212343.69 0);True;False;;;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;759390ae-2158-457b-ad0f-5cf5c6dcc477-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (145292.2 208900.3 0);True;False;;CAMO4558;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;74389e17-3d21-4dae-8fdb-5daa5e05ec5d-b25kZXJkZWVsI0NhbWVyYQ;AWV;2015-02-26;POINT Z (105169.2 189778.3 0);True;False;;CAMO4657;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;74533708-a7ba-4eee-be01-04450af56950-b25kZXJkZWVsI0NhbWVyYQ;AWV;2018-03-01;POINT Z (143381.2 159060.1 0);True;True;bosch;CAMV6154;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;74904363-ffb6-47a6-8be1-7879132cffcd-b25kZXJkZWVsI0NhbWVyYQ;AWV;1970-01-01;POINT Z (154075.6 209144.2 0);True;False;;CAMA0029;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;749ce54c-d5f3-4b89-8e8e-9dfe105046a2-b25kZXJkZWVsI0NhbWVyYQ;AWV;2014-03-25;POINT Z (154705.7 209904.8 0);True;True;;CAMA0489;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;74d8a69d-b35a-4f2e-b5a9-883dd3426afb-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (53777.83 207885.39 0);True;True;;;12.0;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;758318e0-c361-444f-af31-74562c426878-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (152770.2 208993.3 0);True;False;;CAMA0020;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;754ca3b7-9e30-4dfb-8735-7759708a364f-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (154416.68 209378.04 0);True;False;;;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;7a007d27-fbea-4ed1-8dd7-bc269303c496-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (137819.5 174525.8 0);False;False;;CAMV6077;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;75cb46f8-c561-4569-9fc5-1ebdadf8118f-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (157496.9 180840.6 0);True;True;;CAMV9108;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;75f5d275-e2f2-480f-8251-20c813c77743-b25kZXJkZWVsI0NhbWVyYQ;AWV;;POINT Z (174398.7 174442.7 0);True;False;;CAMV6332;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;762e7e7a-a5d4-4a40-9299-6dffc3cd1f10-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (155749.82 212098.75 0);True;False;;;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;763da603-d549-4dfb-be0c-7cf19ad2095f-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (180102.32 182578.23 0);True;True;;;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;767f4d57-330e-47d6-ba86-e4da8f01d7ce-b25kZXJkZWVsI0NhbWVyYQ;AWV;;;True;True;;CAMV6389;;in-ontwerp
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;7687ad0d-69e1-4d56-8705-e926435613c6-b25kZXJkZWVsI0NhbWVyYQ;AWV;2014-08-22;POINT Z (156816.7 187399.3 0);True;True;;CAMA0478;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;76d47db1-4186-4ec6-a692-8ff3ff0ea487-b25kZXJkZWVsI0NhbWVyYQ;AWV;2018-09-14;POINT Z (151377.1 208943.4 0);True;True;;CAMA1150;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;771ee150-1c0f-411d-9383-1e8db83f657d-b25kZXJkZWVsI0NhbWVyYQ;AWV;2002-01-01;POINT Z (108979.2 192603.6 0);True;True;bosch;CAMO4633;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;774cc6d9-03d5-443c-b9b2-386d2f7cce4e-b25kZXJkZWVsI0NhbWVyYQ;AWV;2016-09-05;POINT Z (151806.7 208294.5 0);True;True;bosch;CAMA0885;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;77aacb1c-2cde-4b09-a009-af2580400855-b25kZXJkZWVsI0NhbWVyYQ;AWV;2019-07-05;POINT Z (54139.5 207928.7 0);True;True;;CAMW8256;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;77ca5a8d-3603-40a2-bc4a-38154b76d434-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (155546.7 211779.1 0);True;False;;CAMA0239;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;77cf704c-944c-4bff-902f-32e4bdc65741-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (109121.5 197335.7 0);True;True;bosch;CAMO4227;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;77f5dce4-b56f-4465-9646-ca23d7e93dac-b25kZXJkZWVsI0NhbWVyYQ;AWV;2015-02-17;POINT Z (208206 187684.8 0);True;True;bosch;CAML2052;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;77fbc9ea-0283-4e16-9d86-89a50e7ce699-b25kZXJkZWVsI0NhbWVyYQ;AWV;;;True;True;;CAMV6383;;in-ontwerp
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;7823d172-2248-4e43-b264-964261a3a6ba-b25kZXJkZWVsI0NhbWVyYQ;AWV;2016-05-24;POINT Z (44412.6 204545.4 0);True;True;bosch;CAMW8265;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;7826c300-b89c-4408-bf00-d2dcc8c3587d-b25kZXJkZWVsI0NhbWVyYQ;AWV;2014-03-23;POINT Z (152858.5 217507.9 0);True;True;;CAMA0446;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;783834ae-a49d-4349-ae63-0985f4b3f411-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (158760.57 163995.23 0);True;False;;;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;783dbdb1-a460-4199-99ee-8f26a8b15796-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (141779.8 215067.7 0);True;False;;CAMO4528;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;78419f0c-d405-44af-aec7-6e6df2019ad9-b25kZXJkZWVsI0NhbWVyYQ;AWV;2020-06-29;POINT Z (158121.3 185848.1 0);True;True;;CAMV6313;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;7844331e-6e3b-4bab-b887-ed876101003f-b25kZXJkZWVsI0NhbWVyYQ;AWV;2016-12-13;POINT Z (162332.8 211103.5 0);True;True;bosch;CAMA0432;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;78486aa4-a574-4623-9314-1ed97107cae6-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (148320.86 178229.18 0);True;False;;;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;786a0d69-4005-48d4-8a04-5feb58a857fa-b25kZXJkZWVsI0NhbWVyYQ;AWV;;POINT Z (158097.6 169828 0);True;True;;CAMV6144;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;786dddda-b47e-472a-b5ec-ac1c5cb8b347-b25kZXJkZWVsI0NhbWVyYQ;AWV;2018-03-29;POINT Z (151520.1 208023 0);True;True;;CAMA1160;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;78743d86-4347-4602-be74-8718355a3cfc-b25kZXJkZWVsI0NhbWVyYQ;AWV;;POINT Z (150161.1 210642.1 0);True;False;;CAMA0944;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;78917179-70ac-4a31-97f3-b3c0f38963ba-b25kZXJkZWVsI0NhbWVyYQ;AWV;;POINT Z (62320.8 181417.9 0);True;True;;CAMWMIA11;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;78c07ef7-3608-4c9d-af65-2ab0a71d61b6-b25kZXJkZWVsI0NhbWVyYQ;AWV;1970-01-01;POINT Z (151123.9 213032.3 0);True;False;;CAMA1001;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;78cc26cf-a53b-47ae-a962-f0728529d797-b25kZXJkZWVsI0NhbWVyYQ;AWV;2014-07-07;POINT Z (160149.6 219562.6 0);True;True;bosch;CAMA0691;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;78f12b7f-b647-4e6a-abb3-35ed63de31e8-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (151587.5 209585.9 0);True;False;;CAMA0011;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;7913aba8-ee5e-4634-91cb-7d6717aa7d45-b25kZXJkZWVsI0NhbWVyYQ;AWV;2004-01-01;POINT Z (110467 209302.1 0);True;False;;CAMO5033;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;793c6840-608b-474a-ad15-083ce6467d42-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (149329.04 211661.94 0);True;False;;;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;7942c9a0-b57e-425b-a373-739f022d32c0-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (134228.86 202876.38 0);True;False;;;14.0;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;79547a11-55b5-4776-bbbd-da9925c9ebcb-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (139438.2 174817.4 0);True;False;;CAMV6076;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;7962be87-336c-405d-a317-932fe7bdf07b-b25kZXJkZWVsI0NhbWVyYQ;AWV;;POINT Z (202532.7 197953.3 0);True;True;;CAML2043;;in-opbouw
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;79b7d60e-ceaf-405e-a15e-e1acf4a9ed0d-b25kZXJkZWVsI0NhbWVyYQ;AWV;2014-07-07;POINT Z (159006.1 217899.2 0);True;True;bosch;CAMA0688;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;79d86048-6664-47fd-97fd-d41628002fff-b25kZXJkZWVsI0NhbWVyYQ;AWV;2015-09-14;POINT Z (155887.6 211812.6 0);True;False;;CAMA0244;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;79eb4ba4-78a7-4b23-bd60-c04eff0e9c5b-b25kZXJkZWVsI0NhbWVyYQ;AWV;2019-04-03;POINT Z (143549.9 173920.8 0);True;True;;CAMV6352;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;7a1fbbee-bd0a-49a8-9bb3-f32b2913f34b-b25kZXJkZWVsI0NhbWVyYQ;AWV;2020-08-10;POINT Z (208776.6 190517.2 0);True;True;;CAML2066;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;7a34621d-70d6-44a0-96ed-b2a20c745407-b25kZXJkZWVsI0NhbWVyYQ;AWV;2016-03-31;POINT Z (67830.6 169337.8 0);True;True;bosch;CAMW8826;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;7a89769f-edef-4716-9bdd-9d6584c97f7b-b25kZXJkZWVsI0NhbWVyYQ;AWV;2018-02-07;POINT Z (104321.6 187928 0);True;True;bosch;CAMO4768;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;7a8eff2e-a91c-43a5-b3cd-cdfa5839eb9b-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (156235.48 175299.22 0);True;False;;;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;7ab80527-3433-4fbb-9007-6c00c5ddcd36-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (153630.2 208984.6 0);True;False;;CAMA0025;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;7ac232b7-0e20-40fb-972a-3d1aa1128913-b25kZXJkZWVsI0NhbWVyYQ;AWV;;POINT Z (173990.9 175139.1 0);True;True;;CAMV6323;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;7afc4219-dfbf-4225-a4bd-30448a781552-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (179394.6 206212.2 0);True;False;;CAMA0292;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;7afa441c-c34f-4c70-8217-0c5350206988-b25kZXJkZWVsI0NhbWVyYQ;AWV;;POINT Z (150161.1 210642.1 0);True;False;;CAMA0964;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;7b1f96c2-51a0-42c7-918f-e38b05a2d34a-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (181840.93 183743.83 0);True;True;;;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;7b2d4cd1-cb01-4cf0-8c0d-eb33434d8627-b25kZXJkZWVsI0NhbWVyYQ;AWV;2020-07-13;POINT Z (209290.8 189442.3 0);True;True;;CAML2057;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;7b40f2c6-b8f3-4f77-b79e-4b9d5c002b57-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (126325.41 178670.33 0);True;False;;;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;7b4d8702-7980-4a7d-bbb5-f74d3dc0d427-b25kZXJkZWVsI0NhbWVyYQ;AWV;2014-04-25;POINT Z (153630.2 208984.6 0);True;True;;CAMA0486;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;7b5e706c-6ec9-481b-bc7d-a1c0b7e0cb7e-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (210949.3 186122 0);True;False;;CAML2009;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;7b9f9c7b-ad55-4594-a3ac-5db990b21d8d-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (154006.1 215367.3 0);True;False;;CAMA0107;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;7bc3cedb-089f-454a-92cf-9402490b8c7a-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (149613.99 211377.21 0);True;False;;;;in-gebruik
